Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
2870,Frank Smith,62,Male,Phoenix,2024-03-30,2414.4
2871,Diana Davis,44,Female,Phoenix,2026-05-12,1092.86
2872,Mike Martinez,26,Female,Miami,2025-09-18,422.04
2873,Oscar Johnson,43,Female,Houston,2023-10-20,2641.01
2874,Jack Garcia,64,Female,Denver,2024-09-01,3726.26
2875,Charlie Miller,39,Female,Denver,2026-03-13,1630.81
2876,Frank Garcia,64,Female,Seattle,2024-07-02,2731.72
2877,Charlie Williams,47,Female,Houston,2024-02-03,2151.21
2878,Laura Jones,60,Female,Seattle,2025-06-13,1263.86
2879,Paula Garcia,65,Female,Seattle,2025-03-18,3874.53
2880,Frank Smith,34,Male,Houston,2024-08-17,1046.93
2881,Charlie Brown,43,Male,Seattle,2025-02-06,2311.81
2882,Diana Johnson,53,Female,New York,2024-04-07,1811.39
2883,Nina Martinez,18,Male,Los Angeles,2023-11-02,441.87
2884,Victor Williams,25,Male,Seattle,2025-02-28,1116.92
2885,Henry Brown,66,Female,Denver,2025-06-04,3275.14
2886,Eva Martinez,52,Male,New York,2024-05-25,4412.81
2887,Mike Garcia,69,Female,Denver,2023-11-20,4068.63
2888,Steve Davis,32,Male,Chicago,2025-03-20,820.72
2889,Tina Miller,64,Female,Miami,2026-04-02,1361.41
2890,Steve Brown,39,Male,Denver,2026-05-23,802.96
2891,Mike Miller,31,Female,Chicago,2025-06-01,711.18
2892,Alice Smith,43,Male,Miami,2025-05-23,3927.5
2893,Quentin Martinez,45,Male,Denver,2025-04-19,3824.8
2894,Jack Smith,40,Female,Phoenix,2026-05-14,1843.66
2895,Alice Martinez,31,Female,Houston,2024-12-26,1802.22
2896,Steve Miller,41,Female,Houston,2025-12-31,592.6
2897,Nina Miller,19,Male,Phoenix,2024-08-09,939.69
2898,Oscar Brown,62,Female,Phoenix,2024-02-19,4206.67
2899,Ivy Miller,43,Male,Los Angeles,2026-09-03,1699.33
2900,Eva Jones,31,Male,Denver,2024-09-17,4073.08
2901,Ivy Davis,68,Male,Miami,2026-03-25,2386.14
2902,Eva Smith,24,Male,Chicago,2023-10-19,3466.84
2903,Jack Jones,20,Male,Denver,2024-04-06,1336.57
2904,Henry Johnson,64,Male,New York,2023-09-26,2924.5
2905,Grace Garcia,40,Female,Phoenix,2026-06-16,275.95
2906,Mike Davis,63,Male,Miami,2026-06-26,3111.5
2907,Eva Smith,60,Female,Seattle,2024-02-21,5261.34
2908,Steve Davis,64,Male,Houston,2024-02-03,8334.6
2909,Nina Smith,62,Male,Houston,2025-02-03,800.53
2910,Paula Brown,35,Male,Houston,2025-11-06,2753.3
2911,Diana Martinez,55,Male,Denver,2026-04-10,1748.28
2912,Jack Garcia,52,Male,New York,2025-11-14,1063.32
2913,Diana Jones,68,Female,Phoenix,2026-08-11,4506.86
2914,Mike Smith,32,Male,Los Angeles,2024-10-20,1050.2
2915,Oscar Garcia,42,Male,Chicago,2025-01-05,5429.82
2916,Tina Johnson,54,Female,Houston,2025-03-28,2218.46
2917,Bob Davis,45,Male,Miami,2023-09-28,3953.4
2918,Henry Williams,27,Female,Los Angeles,2024-03-11,51.84
2919,Bob Smith,56,Female,Chicago,2025-08-03,2917.56
2920,Eva Davis,34,Male,Miami,2024-04-16,3002.58
2921,Paula Brown,56,Male,Seattle,2025-08-21,3472.16
2922,Eva Jones,39,Male,Denver,2025-09-12,1242.44
2923,Steve Jones,43,Female,Houston,2026-02-22,3751.3
2924,Steve Garcia,61,Female,Denver,2024-09-26,1052.41
2925,Victor Martinez,42,Male,Los Angeles,2025-03-26,4859.13
2926,Eva Davis,34,Female,Phoenix,2026-09-01,2763.73
2927,Paula Smith,30,Female,Chicago,2025-09-30,586.45
2928,Victor Garcia,37,Male,Miami,2023-10-18,3736.9
2929,Steve Miller,42,Male,Denver,2024-01-17,1669.26
2930,Victor Jones,21,Female,Seattle,2024-07-21,43.68
2931,Diana Johnson,27,Male,New York,2025-06-30,412.08
2932,Frank Smith,20,Male,Los Angeles,2024-06-01,874.08
2933,Grace Johnson,58,Male,Seattle,2026-05-31,2374.08
2934,Rachel Jones,62,Male,Miami,2026-06-09,4169.98
2935,Victor Johnson,35,Male,Houston,2024-12-05,116.2
2936,Charlie Davis,64,Male,Miami,2026-06-12,1504.18
2937,Mike Smith,53,Female,New York,2026-01-08,1067.72
2938,Jack Johnson,64,Male,Los Angeles,2024-02-01,1500.72
2939,Henry Martinez,39,Female,Houston,2024-04-04,116.51
2940,Rachel Brown,51,Male,Seattle,2024-10-09,0.0
2941,Tina Garcia,64,Female,Seattle,2024-04-13,2394.85
2942,Frank Williams,25,Female,Miami,2024-04-10,411.66
2943,Steve Davis,57,Female,Miami,2024-07-29,1745.26
2944,Mike Miller,66,Female,Miami,2025-07-05,1299.39
2945,Tina Martinez,61,Male,Seattle,2025-01-14,2866.72
2946,Mike Davis,36,Female,Seattle,2025-02-11,416.49
2947,Bob Jones,59,Male,Chicago,2023-09-10,1159.36
2948,Alice Jones,58,Male,Houston,2025-05-20,6914.95
2949,Alice Jones,54,Male,Los Angeles,2025-06-15,4860.33
2950,Paula Garcia,23,Male,Chicago,2023-11-26,5504.34
2951,Mike Brown,69,Male,Phoenix,2025-03-05,2096.44
2952,Charlie Miller,43,Male,Los Angeles,2025-05-17,5047.01
2953,Quentin Williams,51,Female,Los Angeles,2025-07-05,1717.06
2954,Bob Miller,62,Male,New York,2025-05-17,3205.09
2955,Mike Miller,23,Female,Los Angeles,2025-07-25,1313.92
2956,Victor Smith,54,Female,New York,2024-12-17,3816.35
2957,Rachel Smith,50,Female,Chicago,2025-05-26,1787.96
2958,Rachel Brown,39,Male,New York,2025-07-10,1405.34
2959,Paula Martinez,38,Male,Houston,2025-11-22,229.37
2960,Jack Miller,23,Male,Chicago,2026-02-10,0.0
2961,Charlie Davis,23,Male,Seattle,2025-07-29,817.6
2962,Charlie Miller,65,Female,Chicago,2025-02-28,1206.38
2963,Quentin Martinez,21,Male,Denver,2024-06-12,102.52
2964,Tina Brown,47,Male,Houston,2025-11-27,626.46
2965,Ivy Miller,28,Female,Los Angeles,2024-02-03,1001.46
2966,Oscar Miller,47,Female,Miami,2024-04-27,1142.07
2967,Laura Garcia,48,Male,Phoenix,2024-10-04,2811.78
2968,Mike Davis,41,Male,Denver,2024-08-21,3234.94
2969,Henry Brown,26,Female,Chicago,2023-12-10,3005.9
2970,Diana Smith,20,Male,Chicago,2024-03-03,250.74
2971,Alice Garcia,68,Male,Phoenix,2025-04-21,5969.98
2972,Quentin Smith,48,Female,Houston,2026-03-19,1935.03
2973,Grace Martinez,57,Female,Denver,2024-11-16,3387.14
2974,Alice Miller,54,Male,Phoenix,2024-06-25,4922.84
2975,Bob Jones,53,Male,Phoenix,2024-08-23,4807.81
2976,Paula Smith,41,Male,Seattle,2023-12-27,511.77
2977,Mike Johnson,48,Male,Phoenix,2025-03-18,1632.62
2978,Henry Miller,23,Male,Miami,2025-11-09,761.21
2979,Victor Martinez,19,Male,Chicago,2026-05-29,1363.91
2980,Rachel Davis,37,Male,New York,2024-10-21,274.79
2981,Rachel Jones,45,Female,Denver,2025-01-28,0.0
2982,Frank Smith,28,Female,Miami,2025-11-23,69.24
2983,Jack Brown,21,Female,New York,2025-09-06,1180.47
2984,Nina Smith,32,Female,Houston,2025-02-18,4581.76
2985,Laura Miller,23,Male,Los Angeles,2024-07-16,656.44
2986,Rachel Brown,66,Female,Houston,2025-10-31,2616.4
2987,Oscar Jones,47,Female,Denver,2024-07-18,3653.36
2988,Grace Williams,55,Male,Chicago,2024-06-05,1902.13
2989,Rachel Williams,68,Female,Chicago,2025-06-03,3775.76
2990,Laura Johnson,19,Male,Chicago,2024-07-29,951.27
2991,Eva Smith,32,Female,Seattle,2025-06-21,1791.49
2992,Jack Davis,28,Female,Chicago,2025-12-30,0.0
2993,Diana Williams,25,Male,New York,2024-09-28,1795.94
2994,Victor Brown,43,Male,Houston,2025-03-09,1929.4
2995,Mike Johnson,68,Female,Chicago,2023-11-02,3999.04
2996,Victor Davis,62,Female,Chicago,2026-07-04,888.34
2997,Quentin Davis,61,Male,Chicago,2025-11-11,2289.0
2998,Henry Smith,22,Female,New York,2024-10-09,254.78
2999,Oscar Brown,23,Male,Houston,2025-03-15,695.02
3000,Frank Davis,43,Female,Miami,2024-01-23,2093.65
