Customer_ID,Name,Age,Gender,Location,Churn,Recency,Frequency,Monetary,Avg_Basket,R_score,F_score,M_score,RFM_score,Cluster,Segment,Recommandation
2364,Nicole Parrish,41,Male,New York,0,232,11,4502.74,409.34,3,2,3,8,0,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2365,Tracy Burke,28,Female,Austin,0,281,18,5461.98,303.44,2,3,3,8,2,À risque,"Campagne de réactivation urgente, remise personnalisée."
2366,Kenneth Lewis,63,Female,Jacksonville,1,342,7,1018.06,145.44,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2367,Courtney Rodriguez,36,Female,San Jose,1,716,9,2124.9,236.1,1,2,2,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2368,Holly Farmer,26,Female,Chicago,0,40,24,7761.13,323.38,4,5,4,13,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2369,Renee Bruce,56,Female,San Antonio,1,338,9,1697.45,188.61,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2370,Sabrina Austin,69,Male,Houston,1,287,4,851.69,212.92,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2371,Allison Hickman,51,Female,Los Angeles,0,1,25,8783.67,351.35,5,5,4,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2372,Debra White,53,Male,San Jose,0,22,19,7976.1,419.79,4,3,4,11,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2373,Ellen Morgan,51,Female,Los Angeles,0,75,15,6294.84,419.66,3,3,3,9,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2374,Sergio Knight,49,Male,Dallas,1,468,12,2234.74,186.23,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2375,Charles Schultz,47,Male,Dallas,1,441,4,465.42999999999995,116.36,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2376,Paul Lewis,21,Female,Austin,0,28,23,6412.1,278.79,4,4,3,11,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2377,Glen Wood,43,Female,New York,1,363,10,2080.73,208.07,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2378,Paula Bradley,20,Female,Philadelphia,0,0,21,9985.43,475.5,5,4,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2379,Anthony Moore,21,Male,San Diego,0,21,16,8499.14,531.2,4,3,4,11,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2380,Megan Nelson,29,Male,Austin,0,39,24,6362.83,265.12,4,5,3,12,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2381,Karla Ramos,42,Female,San Antonio,0,1,14,6557.2300000000005,468.37,5,3,3,11,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2382,Paul Wilson,60,Male,Austin,0,2,19,8252.95,434.37,5,3,4,12,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2383,Douglas Gregory,52,Female,Dallas,0,54,32,14150.12,442.19,3,5,5,13,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2384,Mr. Andrew Foster,32,Male,New York,1,449,8,1559.6200000000001,194.95,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2385,Aimee Turner,64,Female,Dallas,0,57,16,6184.62,386.54,3,3,3,9,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2386,Chad Scott,33,Female,Philadelphia,1,455,9,2064.42,229.38,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2387,Adam Burgess,64,Male,New York,0,24,21,7181.15,341.96,4,4,4,12,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2388,James Padilla,19,Male,Houston,1,358,9,2306.23,256.25,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2389,Sandra Drake,20,Female,San Jose,0,18,17,5507.71,323.98,4,3,3,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2390,Scott Williams,20,Female,San Diego,0,127,20,5212.82,260.64,3,4,3,10,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2391,Thomas Atkins,66,Male,Chicago,0,112,24,10120.23,421.68,3,5,5,13,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2392,Laura Mckinney,32,Female,San Jose,1,325,7,1195.59,170.8,2,1,2,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2393,Brian Smith,27,Male,San Antonio,0,0,26,10406.98,400.27,5,5,5,15,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2394,Robert Montgomery,53,Male,Austin,0,21,26,9963.58,383.21,4,5,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2395,Tamara Davis,21,Female,Austin,0,0,28,10475.95,374.14,5,5,5,15,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2396,Dana Chapman,38,Female,San Antonio,1,446,15,2579.27,171.95,2,3,2,7,0,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2397,Jennifer Collins,29,Female,Houston,0,227,23,7233.9400000000005,314.52,3,4,4,11,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2398,Gary Jackson,63,Male,San Diego,0,189,15,6781.8099999999995,452.12,3,3,3,9,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2399,Ashley Hicks,44,Male,San Antonio,0,139,21,6812.54,324.41,3,4,3,10,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2400,Hannah Luna,39,Male,San Diego,0,1,16,6485.7300000000005,405.36,5,3,3,11,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2401,Robin Young,64,Male,New York,0,25,24,5717.7300000000005,238.24,4,5,3,12,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2402,Craig Morrison,56,Male,Los Angeles,0,121,20,7099.35,354.97,3,4,3,10,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2403,Mary Thompson,55,Male,San Diego,1,632,6,972.4,162.07,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2404,Kathleen Webster,39,Female,New York,1,925,2,216.13,108.06,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2405,Joann Glass,65,Male,Jacksonville,1,686,6,897.1999999999999,149.53,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2406,Madison Weber,62,Male,San Antonio,1,346,9,1307.17,145.24,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2407,Lori Hernandez,67,Female,San Antonio,0,4,22,6246.86,283.95,5,4,3,12,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2408,Jeremy Turner,40,Female,Phoenix,0,10,17,7683.73,451.98,5,3,4,12,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2409,Anthony Romero,49,Female,Los Angeles,0,28,30,12195.21,406.51,4,5,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2410,Jesse Brown,38,Male,Philadelphia,1,168,10,2542.28,254.23,3,2,2,7,0,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2411,Angela Lin,54,Male,Jacksonville,0,37,13,4531.03,348.54,4,2,3,9,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2412,Lisa Hunter,53,Female,Phoenix,0,12,18,8194.14,455.23,5,3,4,12,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2413,Julian Conner,32,Female,San Jose,0,71,17,6165.88,362.7,3,3,3,9,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2414,Joanna Pacheco,59,Female,Phoenix,0,13,19,4196.46,220.87,5,3,3,11,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2415,Erica Alvarez,59,Female,San Diego,1,373,6,729.8,121.63,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2416,Antonio Garcia,40,Male,Chicago,1,655,5,1896.23,379.25,1,1,2,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2417,Gwendolyn Klein,52,Male,Dallas,0,11,22,6399.71,290.9,5,4,3,12,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2418,Carrie Wright,22,Male,New York,1,1037,3,491.56,163.85,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2419,Jeffrey Mills,58,Male,Los Angeles,0,22,21,7929.29,377.59,4,4,4,12,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2420,Jake Campbell,50,Female,Philadelphia,0,38,21,8433.04,401.57,4,4,4,12,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2421,George Harper,60,Female,Austin,1,485,9,2021.38,224.6,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2422,Maria Jones,52,Female,New York,0,79,9,3821.9100000000003,424.66,3,2,3,8,0,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2423,Michael Mitchell,35,Female,New York,0,63,19,9792.869999999999,515.41,3,3,5,11,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2424,Mary Escobar,61,Female,Chicago,1,345,3,318.59,106.2,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2425,Felicia Aguilar,51,Male,Houston,1,702,10,1464.81,146.48,1,2,2,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2426,Gregory Ponce,34,Female,Phoenix,1,454,12,2910.0,242.5,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2427,Jenna Larson,43,Female,San Jose,0,1,23,9492.460000000001,412.72,5,4,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2428,Emily Bennett,32,Female,Austin,1,677,5,837.0899999999999,167.42,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2429,Robin Santiago,59,Male,Los Angeles,1,362,13,2494.08,191.85,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2430,Nancy Jennings,53,Female,New York,0,10,24,10393.470000000001,433.06,5,5,5,15,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2431,Maria Henderson,23,Female,San Antonio,1,711,6,901.87,150.31,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2432,Jack White,24,Male,Houston,0,8,12,4256.76,354.73,5,2,3,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2433,Travis Tucker,62,Female,Phoenix,1,811,7,1479.56,211.37,1,1,2,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2434,Chad Jones,61,Female,Dallas,1,1028,1,64.92,64.92,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2435,Ashley Wise,38,Male,Houston,0,0,18,8080.4,448.91,5,3,4,12,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2436,Sophia Johnson,63,Female,Los Angeles,1,409,13,2589.94,199.23,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2437,Ralph Anderson,33,Female,Austin,0,10,19,8874.800000000001,467.09,5,3,4,12,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2438,Christopher Guerra,65,Male,Jacksonville,0,5,22,10917.27,496.24,5,4,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2439,Rhonda Martin,40,Male,Los Angeles,0,44,28,10796.16,385.58,3,5,5,13,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2440,Jason Rhodes,22,Female,San Jose,0,48,30,11885.84,396.19,3,5,5,13,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2441,Jeremy Mitchell,38,Male,Austin,1,457,8,1084.48,135.56,2,2,1,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2442,Joann Ferguson,46,Female,Houston,1,573,5,1161.85,232.37,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2443,Robert Harrison,42,Female,Chicago,0,19,24,9846.5,410.27,4,5,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2444,Holly Valentine,57,Female,Houston,0,2,22,6709.28,304.97,5,4,3,12,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2445,Mrs. Diane Reyes,27,Female,Jacksonville,0,102,16,4671.37,291.96,3,3,3,9,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2446,Tracy Montoya,38,Female,Los Angeles,1,600,7,869.97,124.28,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2447,Brenda Wright,37,Female,Philadelphia,0,57,22,8502.69,386.49,3,4,4,11,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2448,Shelly Spencer,23,Male,San Antonio,0,9,24,8093.98,337.25,5,5,4,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2449,Ryan Rosales,50,Female,Los Angeles,0,1,22,7558.28,343.56,5,4,4,13,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2450,Phillip Nelson,53,Male,San Jose,0,8,28,8586.9,306.68,5,5,4,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2451,Brittany Kim,18,Female,San Antonio,1,555,6,1146.04,191.01,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2452,Courtney Hayes,64,Male,San Jose,1,317,8,1005.69,125.71,2,2,1,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2453,Alexander Brown,42,Male,Chicago,0,6,24,9061.529999999999,377.56,5,5,4,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2454,Cynthia Vang,49,Male,Los Angeles,0,71,19,8336.41,438.76,3,3,4,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2455,Alfred Galvan,44,Female,San Diego,0,14,15,4982.24,332.15,4,3,3,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2456,Marie Moody,33,Female,San Jose,0,43,31,13561.130000000001,437.46,4,5,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2457,Dustin Gallegos,26,Female,New York,0,20,24,11759.48,489.98,4,5,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2458,Brenda Thornton,57,Female,Philadelphia,0,109,20,8352.16,417.61,3,4,4,11,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2459,Aaron Miller,70,Male,Phoenix,0,55,26,8468.43,325.71,3,5,4,12,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2460,Ruben Dunn,62,Male,San Diego,1,442,11,2435.4,221.4,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2461,Kelsey Rodriguez,43,Female,Phoenix,0,52,26,11053.48,425.13,3,5,5,13,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2462,Eric Williams,68,Male,Philadelphia,1,350,2,139.59,69.8,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2463,Riley Bryant,68,Female,Philadelphia,0,52,23,7277.15,316.4,3,4,4,11,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2464,Taylor Carlson,30,Male,Austin,1,917,4,658.76,164.69,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2465,Jose Allen,47,Male,San Diego,1,923,6,1084.47,180.74,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2466,Jeffrey Mendez,22,Female,Austin,1,526,12,1862.08,155.17,1,2,2,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2467,Jason Beck,37,Male,Phoenix,0,51,21,12279.18,584.72,3,4,5,12,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2468,William Jones,68,Female,Los Angeles,1,447,11,2079.29,189.03,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2469,Katie Mcneil,48,Female,Dallas,1,442,3,839.46,279.82,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2470,Jeanette Harrison,62,Female,Dallas,1,320,10,1477.5900000000001,147.76,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2471,Veronica King,41,Male,Los Angeles,1,378,10,1868.29,186.83,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2472,Richard Cooper,40,Male,Austin,1,460,13,2597.2400000000002,199.79,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2473,Lori Ingram,59,Female,Philadelphia,0,95,25,10473.07,418.92,3,5,5,13,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2474,Evelyn Williams,24,Female,Houston,0,19,17,8318.89,489.35,4,3,4,11,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2475,Robin Thompson,53,Male,San Diego,1,201,10,2183.38,218.34,3,2,2,7,0,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2476,Julie Dominguez,67,Male,Philadelphia,0,41,21,9411.12,448.15,4,4,5,13,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2477,Robin Brown,36,Female,Los Angeles,0,159,24,9591.26,399.64,3,5,5,13,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2478,Judith Carter,64,Male,Philadelphia,1,775,4,386.68,96.67,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2479,Curtis Williams,68,Male,Dallas,0,36,19,7546.349999999999,397.18,4,3,4,11,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2480,Kaylee Hays,24,Female,Jacksonville,0,28,14,4062.1600000000003,290.15,4,3,3,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2481,Dawn Mullins,37,Male,Jacksonville,0,60,30,12275.68,409.19,3,5,5,13,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2482,Howard Norman,39,Male,Austin,0,172,21,9806.88,466.99,3,4,5,12,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2483,Evelyn Martinez,65,Male,Dallas,1,733,2,299.64,149.82,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2484,Steve Paul,39,Female,San Diego,0,43,35,14513.97,414.68,4,5,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2485,Jasmine Beltran,58,Male,Chicago,1,444,7,1946.8899999999999,278.13,2,1,2,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2486,Jonathan Glass MD,65,Male,San Diego,0,42,25,9954.19,398.17,4,5,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2487,Monica Miller,63,Male,Houston,0,20,16,5712.7,357.04,4,3,3,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2488,Samantha Gardner,69,Male,San Jose,1,471,11,1348.26,122.57,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2489,Bobby Guerrero,52,Male,Philadelphia,1,634,11,1612.29,146.57,1,2,2,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2490,Lance Simmons,25,Female,Austin,0,76,19,6129.82,322.62,3,3,3,9,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2491,Heather Williams,58,Female,San Jose,0,11,20,6896.47,344.82,5,4,3,12,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2492,Heather Bolton,55,Male,Philadelphia,1,369,8,1433.3899999999999,179.17,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2493,William Gould,57,Male,Austin,1,544,4,917.22,229.3,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2494,Mark Cox,55,Male,Austin,1,588,7,629.13,89.88,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2495,Meghan Cisneros,33,Female,Los Angeles,0,16,27,9410.08,348.52,4,5,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2496,Lawrence Harrington,27,Female,San Antonio,0,31,23,10825.73,470.68,4,4,5,13,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2497,Austin Osborne,45,Male,San Diego,0,26,17,7599.49,447.03,4,3,4,11,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2498,James Bradley,49,Female,Chicago,0,32,20,6820.46,341.02,4,4,3,11,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2499,Meghan Rush,46,Male,Philadelphia,0,1,12,4498.44,374.87,5,2,3,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2500,Phillip Berry,30,Female,Dallas,0,4,26,11254.91,432.88,5,5,5,15,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2501,Jennifer Banks,44,Female,San Antonio,1,277,10,2148.25,214.82,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2502,Brian Fitzgerald,23,Male,Houston,0,28,34,11423.5,335.99,4,5,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2503,Mr. Justin Green III,32,Female,Chicago,0,17,17,6556.06,385.65,4,3,3,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2504,Zachary Mitchell,67,Female,Dallas,0,9,15,6580.81,438.72,5,3,3,11,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2505,Katherine Martinez,25,Female,Dallas,0,2,22,8415.85,382.54,5,4,4,13,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2506,Jodi Roach,66,Male,Jacksonville,0,6,25,7767.110000000001,310.68,5,5,4,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2507,Brandon Fleming,45,Male,Jacksonville,0,48,25,10522.57,420.9,3,5,5,13,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2508,Emma Reed,20,Female,Phoenix,0,6,22,9280.69,421.85,5,4,4,13,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2509,Joshua Vance,23,Female,Los Angeles,1,557,2,565.26,282.63,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2510,Michelle Ho,65,Female,Jacksonville,0,29,21,6951.76,331.04,4,4,3,11,2,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2511,Rebecca Hicks,26,Male,Houston,0,41,19,6035.83,317.68,4,3,3,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2512,Curtis Taylor,52,Female,San Jose,0,9,37,14991.68,405.18,5,5,5,15,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2513,Allison Spencer,63,Female,Phoenix,0,89,15,7942.389999999999,529.49,3,3,4,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2514,Robert Arnold,50,Male,Chicago,1,636,9,1695.3,188.37,1,2,2,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2515,Angelica Parker,35,Male,Jacksonville,1,416,5,807.3,161.46,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2516,Dr. Kelly Hammond DVM,63,Female,Houston,0,121,17,7281.18,428.3,3,3,4,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2517,William Day,54,Female,Austin,0,8,26,10252.94,394.34,5,5,5,15,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2518,Michael Cooper,22,Male,San Antonio,0,41,29,11999.86,413.79,4,5,5,14,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2519,Penny Bowman,62,Female,San Diego,1,279,2,652.91,326.46,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2520,Vincent Reynolds,18,Male,Jacksonville,0,8,11,4188.21,380.75,5,2,3,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2521,Amy Martinez,62,Female,Los Angeles,1,248,18,4413.87,245.22,2,3,3,8,2,À risque,"Campagne de réactivation urgente, remise personnalisée."
2522,Christopher Morris,45,Male,San Diego,0,19,14,5346.5199999999995,381.89,4,3,3,10,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2523,Hannah Everett,36,Female,Dallas,0,8,17,8492.05,499.53,5,3,4,12,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2524,Sarah King,49,Female,Austin,0,27,27,9350.07,346.3,4,5,4,13,1,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2525,Krista Martinez,58,Female,New York,0,50,24,9354.72,389.78,3,5,4,12,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2526,Joseph Shaw,28,Female,San Diego,1,659,12,1404.99,117.08,1,2,2,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2527,Todd Moore,45,Male,Jacksonville,1,983,5,871.6199999999999,174.32,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2528,Michelle Jacobs,37,Male,Phoenix,1,958,6,895.05,149.17,1,1,1,3,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2529,Kristy Bryan,34,Male,Philadelphia,1,541,10,1608.31,160.83,1,2,2,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2530,Angel May,58,Female,Jacksonville,0,7,19,7598.85,399.94,5,3,4,12,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2531,Marilyn Wang,23,Male,New York,0,91,33,11340.33,343.65,3,5,5,13,1,Clients fidèles,"Cross-sell / upsell, programme de parrainage, abonnement."
2532,Mark Jimenez,26,Male,Dallas,0,64,12,4229.5199999999995,352.46,3,2,3,8,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2533,Donna Frye,62,Female,Los Angeles,0,33,18,9237.15,513.17,4,3,4,11,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2534,Dr. Michael Evans,48,Male,Houston,1,406,3,262.63,87.54,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2535,Anthony Gonzales,69,Male,Los Angeles,0,58,12,4247.18,353.93,3,2,3,8,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2536,Mr. Lawrence Edwards,37,Male,San Antonio,0,10,20,8793.31,439.67,5,4,4,13,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2537,Morgan Valencia,61,Male,Los Angeles,1,580,7,1843.98,263.43,1,1,2,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2538,Bianca Wood,57,Male,San Diego,0,2,21,7837.96,373.24,5,4,4,13,2,VIP / Champions,"Programme VIP, offres exclusives, service premium, early access."
2539,Emma Owens,58,Male,San Antonio,1,260,10,1468.64,146.86,2,2,2,6,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2540,David Davis,23,Male,Chicago,1,430,7,1114.35,159.19,2,1,1,4,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
2541,James Gilbert,42,Female,San Antonio,0,86,18,5790.68,321.7,3,3,3,9,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2542,Sean Moore,33,Female,Austin,1,356,20,4652.05,232.6,2,4,3,9,2,À risque,"Campagne de réactivation urgente, remise personnalisée."
2543,Kenneth Edwards,56,Female,Jacksonville,0,21,18,7839.57,435.53,4,3,4,11,2,Occasionnels,"Nurturing, contenus, promotions saisonnières."
2544,Kathleen Robertson,60,Female,Houston,1,886,13,2696.71,207.44,1,2,2,5,0,Perdus,"Email win-back, enquête satisfaction, dernière chance."
